epoch,lr-Adam,step,train_loss,val_loss
,9.972612215893885e-05,610,,
61,,619,0.47190481424331665,
,9.890748929868861e-05,620,,
62,,629,,0.46217381954193115
62,,629,0.46980759501457214,
,9.755307053217818e-05,630,,
63,,639,0.46723639965057373,
,9.567770515484379e-05,640,,
64,,649,0.4641450047492981,
,9.330194006220493e-05,650,,
65,,659,,0.4447384476661682
65,,659,0.46086952090263367,
,9.045180463377734e-05,660,,
66,,669,0.4597398042678833,
,8.715852554974411e-05,670,,
67,,679,0.45725423097610474,
,8.345818466491282e-05,680,,
68,,689,,0.4479353129863739
68,,689,0.4561957120895386,
,7.939132368836383e-05,690,,
69,,699,0.45527029037475586,
,7.500250000000155e-05,700,,
70,,709,0.45241817831993103,
,7.033979847057607e-05,710,,
71,,719,,0.43482106924057007
71,,719,0.4502934515476227,
,6.545430463377685e-05,720,,
72,,729,0.4489192068576813,
,6.0399544982435145e-05,730,,
73,,739,0.44795072078704834,
,5.523090052106747e-05,740,,
74,,749,,0.42994263768196106
74,,749,0.44663625955581665,
,5.0005000000001037e-05,750,,
75,,759,0.4448126256465912,
,4.477909947893461e-05,760,,
76,,769,0.4431004524230957,
,3.961045501756697e-05,770,,
77,,779,,0.4385586380958557
77,,779,0.4435160160064697,
,3.4555695366225216e-05,780,,
78,,789,0.44146648049354553,
,2.967020152942596e-05,790,,
79,,799,0.43968653678894043,
,2.5007500000000543e-05,800,,
80,,809,,0.42779889702796936
80,,809,0.44002118706703186,
,2.061867631163823e-05,810,,
81,,819,0.4385055899620056,
,1.655181533508927e-05,820,,
82,,829,0.43771669268608093,
,1.2851474450257905e-05,830,,
83,,839,,0.426759272813797
83,,839,0.4378963112831116,
,9.558195366224706e-06,840,,
84,,849,0.43696311116218567,
,6.7080599377971165e-06,850,,
85,,859,0.4373152554035187,
,4.332294845158274e-06,860,,
86,,869,,0.42723795771598816
86,,869,0.43595075607299805,
,2.4569294678238543e-06,870,,
87,,879,0.437185674905777,
,1.1025107013134234e-06,880,,
88,,889,0.4358668625354767,
,2.8387784106317693e-07,890,,
89,,899,,0.42504894733428955
89,,899,0.43652722239494324,
,1e-08,900,,
90,,909,0.43579724431037903,
,2.8387784106317693e-07,910,,
91,,919,0.43714994192123413,
,1.102510701313379e-06,920,,
92,,929,,0.42553964257240295
92,,929,0.4373834431171417,
,2.4569294678237937e-06,930,,
93,,939,0.4360477328300476,
,4.332294845158176e-06,940,,
94,,949,0.43588805198669434,
,6.70805993779701e-06,950,,
95,,959,,0.4251400828361511
95,,959,0.43652209639549255,
,9.558195366224492e-06,960,,
96,,969,0.43581560254096985,
,1.2851474450257627e-05,970,,
97,,979,0.4350404441356659,
,1.6551815335088854e-05,980,,
98,,989,,0.42363598942756653
98,,989,0.43656954169273376,
,2.0618676311637794e-05,990,,
99,,999,0.4354945421218872,
,2.5007500000000018e-05,1000,,
100,,1009,0.43623360991477966,
,2.9670201529425332e-05,1010,,
101,,1019,,0.4243375062942505
101,,1019,0.4347621202468872,
,3.455569536622449e-05,1020,,
102,,1029,0.43398410081863403,
,3.9610455017566054e-05,1030,,
103,,1039,0.4329054057598114,
,4.4779099478933716e-05,1040,,
104,,1049,,0.4190550446510315
104,,1049,0.43370360136032104,
,5.000499999999999e-05,1050,,
105,,1059,0.43322017788887024,
,5.523090052106635e-05,1060,,
106,,1069,0.4317520260810852,
,6.039954498243384e-05,1070,,
107,,1079,,0.4206967353820801
107,,1079,0.43104347586631775,
,6.545430463377548e-05,1080,,
108,,1089,0.4300916790962219,
,7.033979847057456e-05,1090,,
109,,1099,0.42838385701179504,
,7.500250000000003e-05,1100,,
110,,1109,,0.4193052053451538
110,,1109,0.4269622564315796,
,7.939132368836218e-05,1110,,
111,,1119,0.42672401666641235,
,8.345818466491112e-05,1120,,
112,,1129,0.42589837312698364,
,8.715852554974228e-05,1130,,
113,,1139,,0.41705968976020813
113,,1139,0.42349326610565186,
,9.045180463377547e-05,1140,,
114,,1149,0.4229966402053833,
,9.3301940062203e-05,1150,,
115,,1159,0.4188900589942932,
,9.567770515484184e-05,1160,,
116,,1169,,0.4044683277606964
116,,1169,0.4198491871356964,
,9.755307053217619e-05,1170,,
117,,1179,0.4176415801048279,
,9.89074892986866e-05,1180,,
118,,1189,0.4141654372215271,
,9.97261221589368e-05,1190,,
119,,1199,,0.4066653251647949
119,,1199,0.4122317135334015,
,9.999999999999999e-05,1200,,
120,,1209,0.41113486886024475,
,9.972612215893682e-05,1210,,
121,,1219,0.41219663619995117,
,9.890748929868662e-05,1220,,
122,,1229,,0.389187753200531
122,,1229,0.4080757200717926,
,9.75530705321762e-05,1230,,
123,,1239,0.4049103856086731,
,9.567770515484187e-05,1240,,
124,,1249,0.40539970993995667,
,9.330194006220304e-05,1250,,
125,,1259,,0.3955127000808716
125,,1259,0.4019322097301483,
,9.045180463377551e-05,1260,,
126,,1269,0.3994263708591461,
,8.715852554974231e-05,1270,,
127,,1279,0.3976471722126007,
,8.345818466491116e-05,1280,,
128,,1289,,0.38492462038993835
128,,1289,0.39572277665138245,
,7.93913236883622e-05,1290,,
129,,1299,0.3960076868534088,
,7.500250000000006e-05,1300,,
130,,1309,0.3940128684043884,
,7.03397984705746e-05,1310,,
131,,1319,,0.39538148045539856
131,,1319,0.3920328915119171,
,6.545430463377552e-05,1320,,
132,,1329,0.3899887502193451,
,6.039954498243388e-05,1330,,
133,,1339,0.39133867621421814,
,5.52309005210664e-05,1340,,
134,,1349,,0.3780519664287567
134,,1349,0.3888375461101532,
,5.000500000000003e-05,1350,,
135,,1359,0.38731837272644043,
,4.477909947893366e-05,1360,,
136,,1369,0.38646239042282104,
,3.9610455017566094e-05,1370,,
137,,1379,,0.3706134557723999
137,,1379,0.38398608565330505,
,3.455569536622453e-05,1380,,
138,,1389,0.3843054473400116,
,2.9670201529425376e-05,1390,,
139,,1399,0.3830244243144989,
,2.500750000000005e-05,1400,,
140,,1409,,0.3736819624900818
140,,1409,0.38297954201698303,
,2.0618676311637828e-05,1410,,
141,,1419,0.380692720413208,
,1.6551815335088884e-05,1420,,
142,,1429,0.3799205422401428,
,1.2851474450257652e-05,1430,,
143,,1439,,0.3706248700618744
143,,1439,0.3810268044471741,
,9.55819536622452e-06,1440,,
144,,1449,0.3793949484825134,
,6.708059937797037e-06,1450,,
145,,1459,0.3810800015926361,
,4.332294845158192e-06,1460,,
146,,1469,,0.3700532913208008
146,,1469,0.37891125679016113,
,2.4569294678238043e-06,1470,,
147,,1479,0.3796796202659607,
,1.1025107013133844e-06,1480,,
148,,1489,0.3799353241920471,
,2.838778410631824e-07,1490,,
149,,1499,,0.3706252872943878
149,,1499,0.38021260499954224,
,1e-08,1500,,
150,,1509,0.3795994520187378,
,2.8387784106317693e-07,1510,,
151,,1519,0.3784779906272888,
,1.1025107013134179e-06,1520,,
152,,1529,,0.37175166606903076
152,,1529,0.37830859422683716,
,2.4569294678239153e-06,1530,,
153,,1539,0.3790542781352997,
,4.332294845158307e-06,1540,,
154,,1549,0.3794228136539459,
,6.708059937797232e-06,1550,,
155,,1559,,0.3692083954811096
155,,1559,0.3804222643375397,
,9.558195366224875e-06,1560,,
156,,1569,0.3795486092567444,
,1.28514744502582e-05,1570,,
157,,1579,0.3791324496269226,
,1.6551815335089582e-05,1580,,
158,,1589,,0.3703206777572632
158,,1589,0.37809863686561584,
,2.0618676311638692e-05,1590,,
159,,1599,0.3794386088848114,
,2.5007500000000943e-05,1600,,
160,,1609,0.3786137104034424,
,2.9670201529426524e-05,1610,,
161,,1619,,0.36994531750679016
161,,1619,0.37758755683898926,
,3.455569536622588e-05,1620,,
162,,1629,0.37783679366111755,
,3.961045501756774e-05,1630,,
163,,1639,0.37726065516471863,
,4.477909947893535e-05,1640,,
164,,1649,,0.3641529083251953
164,,1649,0.3767196238040924,
,5.000500000000193e-05,1650,,
165,,1659,0.3767056465148926,
,5.523090052106868e-05,1660,,
166,,1669,0.3761219382286072,
,6.0399544982436473e-05,1670,,
167,,1679,,0.3669528365135193
167,,1679,0.3743547201156616,
,6.545430463377815e-05,1680,,
168,,1689,0.3745814859867096,
,7.033979847057752e-05,1690,,
169,,1699,0.3754082918167114,
,7.500250000000311e-05,1700,,
170,,1709,,0.3690190613269806
170,,1709,0.3733421564102173,
,7.939132368836536e-05,1710,,
171,,1719,0.37342700362205505,
,8.345818466491448e-05,1720,,
172,,1729,0.37110838294029236,
,8.715852554974586e-05,1730,,
173,,1739,,0.36146780848503113
173,,1739,0.3696553111076355,
,9.04518046337792e-05,1740,,
174,,1749,0.3665580749511719,
,9.330194006220677e-05,1750,,
175,,1759,0.36642807722091675,
,9.567770515484573e-05,1760,,
176,,1769,,0.3566294312477112
176,,1769,0.3644750118255615,
,9.755307053218025e-05,1770,,
177,,1779,0.36361953616142273,
,9.890748929869072e-05,1780,,
178,,1789,0.36048269271850586,
,9.972612215894094e-05,1790,,
179,,1799,,0.35958951711654663
179,,1799,0.3599717915058136,
,0.00010000000000000412,1800,,
180,,1809,0.3594209551811218,
,9.972612215894095e-05,1810,,
181,,1819,0.3569469153881073,
,9.89074892986907e-05,1820,,
182,,1829,,0.3530023396015167
182,,1829,0.3551422953605652,
,9.755307053218027e-05,1830,,
183,,1839,0.354184091091156,
,9.567770515484582e-05,1840,,
184,,1849,0.35503119230270386,
,9.33019400622069e-05,1850,,
185,,1859,,0.3366597890853882
185,,1859,0.3521517515182495,
,9.045180463377926e-05,1860,,
186,,1869,0.34847956895828247,
,8.715852554974594e-05,1870,,
187,,1879,0.3478827178478241,
,8.345818466491456e-05,1880,,
188,,1889,,0.3346441090106964
188,,1889,0.34594303369522095,
,7.939132368836546e-05,1890,,
189,,1899,0.34478631615638733,
,7.500250000000304e-05,1900,,
190,,1909,0.34139448404312134,
,7.033979847057761e-05,1910,,
191,,1919,,0.3397732377052307
191,,1919,0.34158962965011597,
,6.545430463377825e-05,1920,,
192,,1929,0.3403524160385132,
,6.03995449824364e-05,1930,,
193,,1939,0.3380696475505829,
,5.5230900521068784e-05,1940,,
194,,1949,,0.34534209966659546
194,,1949,0.33773449063301086,
,5.000500000000221e-05,1950,,
195,,1959,0.3355354070663452,
,4.477909947893562e-05,1960,,
196,,1969,0.33613747358322144,
,3.9610455017567836e-05,1970,,
197,,1979,,0.3299815356731415
197,,1979,0.3358059227466583,
,3.4555695366225975e-05,1980,,
198,,1989,0.3352694809436798,
,2.9670201529426612e-05,1990,,
199,,1999,0.3316037952899933,
,2.500750000000102e-05,2000,,
200,,2009,,0.32740548253059387
200,,2009,0.33173564076423645,
,2.061867631163862e-05,2010,,
201,,2019,0.33150380849838257,
,1.6551815335089646e-05,2020,,
202,,2029,0.3320476710796356,
,1.2851474450258257e-05,2030,,
203,,2039,,0.32439181208610535
203,,2039,0.3294490873813629,
,9.558195366224926e-06,2040,,
204,,2049,0.3296234905719757,
,6.708059937797275e-06,2050,,
205,,2059,0.32961753010749817,
,4.332294845158409e-06,2060,,
206,,2069,,0.32577985525131226
206,,2069,0.3305249512195587,
,2.4569294678239394e-06,2070,,
207,,2079,0.3299480974674225,
,1.1025107013134187e-06,2080,,
208,,2089,0.3287648856639862,
,2.8387784106317715e-07,2090,,
209,,2099,,0.3268059194087982
209,,2099,0.32851335406303406,
,1e-08,2100,,
210,,2109,0.3293449282646179,
,2.8387784106317693e-07,2110,,
211,,2119,0.3286290168762207,
,1.1025107013134123e-06,2120,,
212,,2129,,0.3274291157722473
212,,2129,0.32944509387016296,
,2.4569294678238602e-06,2130,,
213,,2139,0.3278845250606537,
,4.332294845158214e-06,2140,,
214,,2149,0.3301098644733429,
,6.708059937797091e-06,2150,,
215,,2159,,0.3259377181529999
215,,2159,0.32868140935897827,
,9.558195366224675e-06,2160,,
216,,2169,0.32940366864204407,
,1.285147445025781e-05,2170,,
217,,2179,0.3288962244987488,
,1.6551815335089098e-05,2180,,
218,,2189,,0.3293651342391968
218,,2189,0.32905229926109314,
,2.0618676311638262e-05,2190,,
219,,2199,0.3284161686897278,
,2.500750000000057e-05,2200,,
220,,2209,0.328278511762619,
,2.9670201529425898e-05,2210,,
221,,2219,,0.3248150944709778
221,,2219,0.32842883467674255,
,3.455569536622515e-05,2220,,
222,,2229,0.32776784896850586,
,3.96104550175669e-05,2230,,
223,,2239,0.32714495062828064,
,4.477909947893458e-05,2240,,
224,,2249,,0.3232286870479584
224,,2249,0.32755857706069946,
,5.000500000000087e-05,2250,,
225,,2259,0.3268856406211853,
,5.523090052106733e-05,2260,,
226,,2269,0.32702943682670593,
,6.0399544982435e-05,2270,,
227,,2279,,0.3234492540359497
227,,2279,0.32550176978111267,
,6.545430463377674e-05,2280,,
228,,2289,0.32553189992904663,
,7.033979847057584e-05,2290,,
229,,2299,0.3245834410190582,
,7.500250000000148e-05,2300,,
230,,2309,,0.3235833942890167
230,,2309,0.32366394996643066,
,7.939132368836378e-05,2310,,
231,,2319,0.32188716530799866,
,8.34581846649128e-05,2320,,
232,,2329,0.32131072878837585,
,8.715852554974396e-05,2330,,
233,,2339,,0.31396394968032837
233,,2339,0.3217085003852844,
,9.045180463377723e-05,2340,,
234,,2349,0.3200410008430481,
,9.33019400622048e-05,2350,,
235,,2359,0.3183230459690094,
,9.567770515484368e-05,2360,,
236,,2369,,0.321899950504303
236,,2369,0.3164476454257965,
,9.755307053217805e-05,2370,,
237,,2379,0.3146982789039612,
,9.890748929868851e-05,2380,,
238,,2389,0.3143968880176544,
,9.972612215893875e-05,2390,,
239,,2399,,0.30738264322280884
239,,2399,0.31326502561569214,
,0.00010000000000000194,2400,,
240,,2409,0.31228938698768616,
,9.972612215893877e-05,2410,,
241,,2419,0.3117198348045349,
,9.890748929868853e-05,2420,,
242,,2429,,0.30713510513305664
242,,2429,0.3093320429325104,
,9.755307053217807e-05,2430,,
243,,2439,0.30727267265319824,
,9.567770515484372e-05,2440,,
244,,2449,0.30580565333366394,
,9.330194006220486e-05,2450,,
245,,2459,,0.29702743887901306
245,,2459,0.3037607967853546,
,9.045180463377727e-05,2460,,
246,,2469,0.3025607764720917,
,8.715852554974402e-05,2470,,
247,,2479,0.30050793290138245,
,8.345818466491285e-05,2480,,
248,,2489,,0.30237528681755066
248,,2489,0.29826879501342773,
,7.939132368836385e-05,2490,,
249,,2499,0.29779133200645447,
,7.500250000000154e-05,2500,,
250,,2509,0.2965579032897949,
,7.03397984705759e-05,2510,,
251,,2519,,0.2932334542274475
251,,2519,0.2955450713634491,
,6.545430463377681e-05,2520,,
252,,2529,0.2952417731285095,
,6.0399544982435084e-05,2530,,
253,,2539,0.29324719309806824,
,5.523090052106741e-05,2540,,
254,,2549,,0.29698821902275085
254,,2549,0.2922319173812866,
,5.000500000000094e-05,2550,,
255,,2559,0.2933884859085083,
,4.477909947893465e-05,2560,,
256,,2569,0.2919798791408539,
,3.9610455017566975e-05,2570,,
257,,2579,,0.2977387607097626
257,,2579,0.28982794284820557,
,3.455569536622524e-05,2580,,
258,,2589,0.28837212920188904,
,2.9670201529425975e-05,2590,,
259,,2599,0.2879539430141449,
,2.500750000000064e-05,2600,,
260,,2609,,0.29349544644355774
260,,2609,0.28785592317581177,
,2.0618676311638326e-05,2610,,
261,,2619,0.2868224084377289,
,1.6551815335089162e-05,2620,,
262,,2629,0.28513652086257935,
,1.2851474450257864e-05,2630,,
263,,2639,,0.2940005958080292
263,,2639,0.286207377910614,
,9.558195366224721e-06,2640,,
264,,2649,0.28437644243240356,
,6.708059937797133e-06,2650,,
265,,2659,0.283924400806427,
,4.3322948451582485e-06,2660,,
266,,2669,,0.2932801842689514
266,,2669,0.28454819321632385,
,2.456929467823891e-06,2670,,
267,,2679,0.28458172082901,
,1.1025107013134335e-06,2680,,
268,,2689,0.2840270400047302,
,2.838778410631878e-07,2690,,
269,,2699,,0.2916237711906433
269,,2699,0.2843880355358124,
,1e-08,2700,,
270,,2709,0.28326573967933655,
,2.8387784106317693e-07,2710,,
271,,2719,0.28330397605895996,
,1.1025107013134788e-06,2720,,
272,,2729,,0.29266250133514404
272,,2729,0.2827020287513733,
,2.456929467824004e-06,2730,,
273,,2739,0.28463783860206604,
,4.332294845158543e-06,2740,,
274,,2749,0.2828143835067749,
,6.7080599377974926e-06,2750,,
275,,2759,,0.29357022047042847
275,,2759,0.2835271656513214,
,9.558195366225244e-06,2760,,
276,,2769,0.28373971581459045,
,1.2851474450258702e-05,2770,,
277,,2779,0.2841757535934448,
,1.6551815335090236e-05,2780,,
278,,2789,,0.29183894395828247
278,,2789,0.28319597244262695,
,2.061867631163937e-05,2790,,
279,,2799,0.2839721441268921,
,2.500750000000194e-05,2800,,
280,,2809,0.2850238084793091,
,2.9670201529427703e-05,2810,,
281,,2819,,0.29141953587532043
281,,2819,0.28459516167640686,
,3.455569536622726e-05,2820,,
282,,2829,0.28380560874938965,
,3.961045501756933e-05,2830,,
283,,2839,0.2829434871673584,
,4.477909947893732e-05,2840,,
284,,2849,,0.2925869822502136
284,,2849,0.28195780515670776,
,5.000500000000411e-05,2850,,
285,,2859,0.2812809646129608,
,5.5230900521070905e-05,2860,,
286,,2869,0.2810605764389038,
,6.039954498243873e-05,2870,,
287,,2879,,0.2871496379375458
287,,2879,0.28005000948905945,
,6.54543046337808e-05,2880,,
288,,2889,0.2802199125289917,
,7.033979847058036e-05,2890,,
289,,2899,0.28238335251808167,
,7.500250000000598e-05,2900,,
290,,2909,,0.2970544099807739
290,,2909,0.27990084886550903,
,7.939132368836857e-05,2910,,
291,,2919,0.27885162830352783,
,8.345818466491786e-05,2920,,
292,,2929,0.2788096070289612,
,8.715852554974941e-05,2930,,
293,,2939,,0.2880336046218872
293,,2939,0.2776068449020386,
,9.045180463378287e-05,2940,,
294,,2949,0.27750125527381897,
,9.330194006221066e-05,2950,,
295,,2959,0.2775084674358368,
,9.567770515484969e-05,2960,,
296,,2969,,0.2786482572555542
296,,2969,0.27601489424705505,
,9.755307053218423e-05,2970,,
297,,2979,0.27679115533828735,
,9.890748929869474e-05,2980,,
298,,2989,0.2737022042274475,
,9.972612215894503e-05,2990,,
299,,2999,,0.2843128442764282
299,,2999,0.27329400181770325,
