epoch,lr-Adam,step,train_loss,val_loss
,7.81063584757173e-05,3906,,
31,,4031,0.003068363992497325,
,7.679366061497496e-05,4032,,
32,,4157,,0.003030018415302038
32,,4157,0.003036925569176674,
,7.545452558043985e-05,4158,,
33,,4283,0.003037565154954791,
,7.409027493671528e-05,4284,,
34,,4409,0.003044100943952799,
,7.270225503447867e-05,4410,,
35,,4535,,0.0029569535981863737
35,,4535,0.0030202032066881657,
,7.129183568179584e-05,4536,,
36,,4661,0.0030270800925791264,
,6.986040879228588e-05,4662,,
37,,4787,0.003017351496964693,
,6.840938701147052e-05,4788,,
38,,4913,,0.002934311516582966
38,,4913,0.003022384364157915,
,6.694020232266339e-05,4914,,
39,,5039,0.0029884709510952234,
,6.545430463377554e-05,5040,,
40,,5165,0.003008528845384717,
,6.395316034643131e-05,5166,,
41,,5291,,0.002919696271419525
41,,5291,0.0029967629816383123,
,6.243825090880694e-05,5292,,
42,,5417,0.0029788182582706213,
,6.091107135362019e-05,5418,,
43,,5543,0.002958066063001752,
,5.937312882271335e-05,5544,,
44,,5669,,0.0029070184100419283
44,,5669,0.0029740941245108843,
,5.782594107968638e-05,5670,,
45,,5795,0.002955025527626276,
,5.627103501204744e-05,5796,,
46,,5921,0.0029507919680327177,
,5.4709945124359154e-05,5922,,
47,,6047,,0.002893933327868581
47,,6047,0.002942361868917942,
,5.314421202386806e-05,6048,,
48,,6173,0.0029356556478887796,
,5.1575380900111053e-05,6174,,
49,,6299,0.0029277820140123367,
,5.000500000000003e-05,6300,,
50,,6425,,0.0028803821187466383
50,,6425,0.0029320879839360714,
,4.8434619099889e-05,6426,,
51,,6551,0.002919403137639165,
,4.6865787976132e-05,6552,,
52,,6677,0.002909603528678417,
,4.53000548756409e-05,6678,,
53,,6803,,0.002876587677747011
53,,6803,0.0029365939553827047,
,4.373896498795264e-05,6804,,
54,,6929,0.0029097667429596186,
,4.218405892031368e-05,6930,,
55,,7055,0.00292083784006536,
,4.063687117728672e-05,7056,,
56,,7181,,0.0028628979343920946
56,,7181,0.0029061126988381147,
,3.909892864637989e-05,7182,,
57,,7307,0.00288485549390316,
,3.7571749091193104e-05,7308,,
58,,7433,0.0028776845429092646,
,3.605683965356876e-05,7434,,
59,,7559,,0.002853276440873742
59,,7559,0.0028888036031275988,
,3.455569536622454e-05,7560,,
60,,7685,0.0028818496502935886,
,3.306979767733668e-05,7686,,
61,,7811,0.0028762249276041985,
,3.160061298852956e-05,7812,,
62,,7937,,0.002849380485713482
62,,7937,0.0028807404451072216,
,3.0149591207714158e-05,7938,,
63,,8063,0.0028802372980862856,
,2.871816431820421e-05,8064,,
64,,8189,0.0028740125708281994,
,2.7307744965521377e-05,8190,,
65,,8315,,0.002848126459866762
65,,8315,0.002890491858124733,
,2.5919725063284752e-05,8316,,
66,,8441,0.0028723464347422123,
,2.45554744195602e-05,8442,,
67,,8567,0.002853489015251398,
,2.3216339385025067e-05,8568,,
68,,8693,,0.0028382667805999517
68,,8693,0.0028620727825909853,
,2.1903641524282742e-05,8694,,
69,,8819,0.0028758584521710873,
,2.0618676311637828e-05,8820,,
70,,8945,0.0028433038387447596,
,1.936271185261945e-05,8946,,
71,,9071,,0.002833900973200798
71,,9071,0.002858164720237255,
,1.813698763251427e-05,9072,,
72,,9197,0.0028635466005653143,
,1.6942713293144048e-05,9198,,
73,,9323,0.0028405720368027687,
,1.5781067439095222e-05,9324,,
74,,9449,,0.002826851326972246
74,,9449,0.002850805874913931,
,1.4653196474578574e-05,9450,,
75,,9575,0.0028488319367170334,
,1.3560213472066554e-05,9576,,
76,,9701,0.002865171991288662,
,1.2503197073825184e-05,9702,,
77,,9827,,0.002823551883921027
77,,9827,0.002843723865225911,
,1.1483190427424433e-05,9828,,
78,,9953,0.0028323845472186804,
,1.0501200156277367e-05,9954,,
79,,10079,0.002841098001226783,
,9.558195366224516e-06,10080,,
80,,10205,,0.002821708330884576
80,,10205,0.0028476042207330465,
,8.655106689143295e-06,10206,,
81,,10331,0.0028338853735476732,
,7.792825364526774e-06,10332,,
82,,10457,0.0028377261478453875,
,6.972202359937838e-06,10458,,
83,,10583,,0.0028198708314448595
83,,10583,0.002831315854564309,
,6.194047531207045e-06,10584,,
84,,10709,0.002837515901774168,
,5.459128823202557e-06,10710,,
85,,10835,0.0028257721569389105,
,4.768171511961366e-06,10836,,
86,,10961,,0.002817860571667552
86,,10961,0.002834177343174815,
,4.1218574889293775e-06,10962,,
87,,11087,0.002823311137035489,
,3.5208245880168768e-06,11088,,
88,,11213,0.0028409119695425034,
,2.965665956133501e-06,11214,,
89,,11339,,0.0028172689490020275
89,,11339,0.0028616939671337605,
,2.456929467823801e-06,11340,,
90,,11465,0.0028377780690789223,
,1.995117184581238e-06,11466,,
91,,11591,0.0028354558162391186,
,1.5806848593740957e-06,11592,,
92,,11717,,0.002815473359078169
92,,11717,0.00284970598295331,
,1.2140414868723282e-06,11718,,
93,,11843,0.002829368459060788,
,8.95548899819208e-07,11844,,
94,,11969,0.002818170702084899,
,6.255214119460932e-07,11970,,
95,,12095,,0.0028153504244983196
95,,12095,0.002853619633242488,
,4.0422550778268446e-07,12096,,
96,,12221,0.002830033889040351,
,2.3187957966901576e-07,12222,,
97,,12347,0.002852822421118617,
,1.0865371222856348e-07,12348,,
98,,12473,,0.0028160526417195797
98,,12473,0.0028459944296628237,
,3.4669514515248675e-08,12474,,
99,,12599,0.002818114822730422,
,1e-08,12600,,
100,,12725,0.0028476002626121044,
,3.466951451524866e-08,12726,,
101,,12851,,0.0028162444941699505
101,,12851,0.002814697800204158,
,1.0865371222856343e-07,12852,,
102,,12977,0.002840392990037799,
,2.3187957966901562e-07,12978,,
103,,13103,0.0028173697646707296,
,4.042255077826787e-07,13104,,
104,,13229,,0.002814626321196556
104,,13229,0.00282305502332747,
,6.255214119460874e-07,13230,,
105,,13355,0.00284607638604939,
,8.955488998192132e-07,13356,,
106,,13481,0.0028341610450297594,
,1.2140414868723223e-06,13482,,
107,,13607,,0.0028180864173918962
107,,13607,0.0028236384969204664,
,1.580684859374084e-06,13608,,
108,,13733,0.0028380134608596563,
,1.9951171845812262e-06,13734,,
109,,13859,0.0028361324220895767,
,2.4569294678237937e-06,13860,,
110,,13985,,0.002815353451296687
110,,13985,0.0028452149126678705,
,2.9656659561334987e-06,13986,,
111,,14111,0.0028155327308923006,
,3.5208245880168687e-06,14112,,
112,,14237,0.002822376322001219,
,4.121857488929357e-06,14238,,
113,,14363,,0.0028127594850957394
113,,14363,0.002837801119312644,
,4.768171511961345e-06,14364,,
114,,14489,0.002827927703037858,
,5.459128823202557e-06,14490,,
115,,14615,0.0028266424778848886,
,6.194047531207044e-06,14616,,
116,,14741,,0.002812850521877408
116,,14741,0.002832100261002779,
,6.972202359937835e-06,14742,,
117,,14867,0.0028267258312553167,
,7.792825364526749e-06,14868,,
118,,14993,0.002836551982909441,
,8.655106689143268e-06,14994,,
119,,15119,,0.002810478676110506
119,,15119,0.002834832761436701,
,9.558195366224484e-06,15120,,
120,,15245,0.0028332967776805162,
,1.050120015627736e-05,15246,,
121,,15371,0.002822370734065771,
,1.1483190427424414e-05,15372,,
122,,15497,,0.002807286800816655
122,,15497,0.0028336106333881617,
,1.2503197073825165e-05,15498,,
123,,15623,0.002828132128342986,
,1.3560213472066517e-05,15624,,
124,,15749,0.002838266547769308,
,1.4653196474578535e-05,15750,,
125,,15875,,0.002807254670187831
125,,15875,0.002807496814057231,
,1.578106743909521e-05,15876,,
126,,16001,0.0028368718922138214,
,1.6942713293144017e-05,16002,,
127,,16127,0.0028212573379278183,
,1.813698763251426e-05,16128,,
128,,16253,,0.0028028800152242184
128,,16253,0.0028326893225312233,
,1.9362711852619435e-05,16254,,
129,,16379,0.0028318047989159822,
,2.0618676311637794e-05,16380,,
130,,16505,0.002821561647579074,
,2.190364152428271e-05,16506,,
131,,16631,,0.0028034623246639967
131,,16631,0.0028315456584095955,
,2.3216339385025074e-05,16632,,
132,,16757,0.0028197469655424356,
,2.455547441956019e-05,16758,,
133,,16883,0.0028233518823981285,
,2.5919725063284742e-05,16884,,
134,,17009,,0.0028087515383958817
134,,17009,0.00280845002271235,
,2.7307744965521344e-05,17010,,
135,,17135,0.002809372264891863,
,2.871816431820421e-05,17136,,
136,,17261,0.002824123715981841,
,3.014959120771415e-05,17262,,
137,,17387,,0.002797530498355627
137,,17387,0.002816496416926384,
,3.1600612988529526e-05,17388,,
138,,17513,0.0028088383842259645,
,3.306979767733665e-05,17514,,
139,,17639,0.0028106209356337786,
,3.4555695366224485e-05,17640,,
140,,17765,,0.002782804425805807
140,,17765,0.0027814044151455164,
,3.605683965356871e-05,17766,,
141,,17891,0.0028108125552535057,
